ratio,average_triangular_op,triangular_op_sem,triangular_op_bootstrap_sem,triangular_op_std,triangular_op_bootstrap_std,average_villain_op,villain_op_sem,villain_op_bootstrap_sem,villain_op_std,villain_op_bootstrap_std,average_afm_op,afm_op_sem,afm_op_bootstrap_sem,afm_op_std,afm_op_bootstrap_std
0.0,0.10231337047931834,0.0001859005839504051,0.00019769653412403713,0.0552093437051053,0.0013696817663324263,0.17813034587343177,0.0003245619181369102,0.0003398717282572303,0.09638942552643809,0.002354700405591063,0.3151828231292517,0.0007411446879698809,0.0006780457051436074,0.22010749479010988,0.004697638444650376
-0.1,0.10996918798277125,0.00019989449476320135,0.00020164868815770342,0.0593652996221043,0.0013970630926750196,0.19837830248182703,0.0003592007492670282,0.0003593775689732085,0.1066765752102496,0.002489840834248743,0.29432193247669436,0.0007006439370364816,0.0008299187205284837,0.20807945361303948,0.005749845560431558
-0.2,0.11875611288144475,0.00021511872948074237,0.00018024446964078452,0.0638866410257018,0.001248770316804579,0.22297303603069618,0.0004047335653044438,0.00044505526671165713,0.12019905500591098,0.003083433336482831,0.2732404257999496,0.000657072132268518,0.0006817478032214221,0.19513936114981187,0.004723287332511888
-0.3,0.1304109618039485,0.0002348589177920038,0.00026540376331663244,0.06974914461832465,0.0018387712103375693,0.2531770391056352,0.00045401999078791125,0.0005441784050057118,0.1348362936131805,0.003770178583406747,0.24970285336356765,0.0006084905065834781,0.0005633148412362487,0.18071143621702254,0.003902759702715114
-0.4,0.1432623021632161,0.0002578318248371393,0.00025274975140031456,0.07657171125049125,0.0017511016441029913,0.28998603706064074,0.0005171326963745198,0.0005625020515316011,0.15357970463882722,0.0038971285304578397,0.2241669816074578,0.0005521435772415604,0.0005902159339232028,0.16397734683086365,0.004089135939966811
-0.5,0.1587089337003472,0.00028423771019965425,0.00032255385928335974,0.08441381464703371,0.002234718689824805,0.33333359099924853,0.0005851484938927986,0.000698255933316855,0.17377925142220524,0.0048376590127648745,0.19378007684555304,0.0004890189455089936,0.0005754946246674354,0.14523039394064988,0.003987143717627118
-0.6,0.17564105688575438,0.0003152525524760859,0.00029738715803944473,0.09362470065294297,0.002060358668971334,0.3838658136241986,0.0006559615961094967,0.0007320443630199452,0.19480955060700736,0.005071752120579762,0.1628184051398337,0.0004143314336396078,0.0004914492183022505,0.12304946031659998,0.003404860061758026
-0.7,0.19542397301243708,0.0003527451110026588,0.0003092493401161394,0.10475935932959113,0.0021425422771532065,0.4365804456301528,0.0007237782947866681,0.000664883484237881,0.21494996838650385,0.004606447903253722,0.13059901738473167,0.00033662331756001337,0.00034999890676325006,0.09997145809548215,0.0024248635564300455
-0.8,0.2170785277849267,0.0003935766189025138,0.0003692276187179309,0.11688562975724194,0.0025580839807085027,0.48568240558641496,0.0007740569703933239,0.000821319868666959,0.22988188857533928,0.005690270967187883,0.10012455908289242,0.00025966301628585524,0.00025931266559209304,0.07711554428174724,0.001796570847406492
-0.9,0.24173569759314423,0.00044147660262196394,0.0004700543315022191,0.1311111185020303,0.0032566319379186697,0.5260656139547056,0.0008090182879029842,0.0006572222320484978,0.24026481128465735,0.004553369191087283,0.07590010078105316,0.0001971934646906692,0.0001511388621379228,0.05856313916373783,0.0010471207528841217
-1.0,0.26772090871159593,0.0004966189134800663,0.00046024709349270745,0.14748745647884332,0.00318868539986109,0.5476173871025686,0.0008215243400950266,0.0007062587903242301,0.24397889824012733,0.0048931044325348045,0.05716994205089443,0.00014943389303288208,0.0001553360017094721,0.04437935043735696,0.0010761993888216467
-1.1,0.29257372983162755,0.0005417046837132217,0.0005236139303778075,0.16087717119687636,0.0036277037238607816,0.5458485199363132,0.0008235646192951429,0.0007718371313890826,0.24458482681345364,0.005347444506936424,0.043847946586041825,0.00011562173327346035,9.504178199131238e-05,0.034337708233221347,0.0006584687810033512
-1.2,0.31680881345999884,0.0005793206715167821,0.0006052738410867143,0.17204848629079697,0.00419346018101824,0.5351823133096671,0.0008212124583704699,0.0007163184806064084,0.2438862746186169,0.004962800011243363,0.034360040312421264,9.262391336953416e-05,8.885897591814303e-05,0.02750774290141419,0.0006156330439950523
-1.3,0.335441054790548,0.0006028477834177587,0.0005852368883472146,0.17903564243483586,0.004054640100323559,0.5157326636732285,0.0008098131516853414,0.0008515738736767782,0.24050087244609303,0.005899876862425682,0.028531903502141596,7.852608140220678e-05,8.726690629724774e-05,0.02332092415108341,0.000604602862104742
-1.4,0.3505657743986742,0.0006202310457467955,0.0005707697698989421,0.1841981786907512,0.00395440896355746,0.4977741378970191,0.0007959535853642506,0.0007650377447148617,0.23638481458137464,0.005300336974216196,0.024447278911564625,6.862791628124788e-05,6.040804652412765e-05,0.02038133575065808,0.0004185192230630944
-1.5,0.36344503368412423,0.0006300652470297897,0.0005718167610259422,0.18711877090816384,0.003961662730865611,0.47898275925269157,0.0007822239330242019,0.0008724802631066916,0.23230733898185973,0.006044720577207407,0.02145156210632401,6.205752352966037e-05,5.595046733142124e-05,0.018430039719244316,0.00038763620850097697
-1.6,0.3728881523685555,0.0006388853135208863,0.0005266503116806852,0.18973818216584307,0.003648740390611727,0.46300655911075805,0.0007625371462322049,0.0009039251942022625,0.22646069474141745,0.006262577450399533,0.019081632653061224,5.670563040012731e-05,5.732341475152949e-05,0.01684061756153765,0.0003971482672519694
-1.7,0.38134471351159305,0.0006463719879286994,0.0006436092486679013,0.19196159842310154,0.004459055675656147,0.4484778449607089,0.0007454855160720296,0.0007036042537209035,0.22139664765646255,0.004874713263464752,0.01692617787855883,5.193832019390484e-05,5.641546788076505e-05,0.015424806690311932,0.0003908578268090207
-1.8,0.3873418196357537,0.000648838733796586,0.0006709372198133601,0.19269418041697856,0.004648389413622991,0.43383853958240387,0.0007295354107966644,0.0006995758708609796,0.2166597349175807,0.004846803808321841,0.015425799949609473,4.8799328800584644e-05,4.1040780061724355e-05,0.01449257909296659,0.0002843388649966654
-1.9,0.39205950709272264,0.0006517219503262066,0.0006215115145507223,0.19355044718590134,0.004305958082763738,0.4213986707785405,0.0007133245593958614,0.0007297348853460816,0.21184538496923366,0.005055751589899451,0.01405612244897959,4.5901519895137384e-05,4.817535823060591e-05,0.013631978634093185,0.0003337686725129637
-2.0,0.3988013460682142,0.0006568031036940846,0.000635248145171535,0.19505946419243408,0.004401128251403954,0.4093339845720554,0.0006972562903884052,0.0005915924836016616,0.20707337959126557,0.004098672955895743,0.012776832955404382,4.298318919380546e-05,4.483953960219368e-05,0.012765283547336602,0.00031065744311598487
